sku,mfgn,qty,price,map,mrp,list,wt,1stclass
15112,"235DHT-LMSE",0,"480.00","","","600.00","8.3",0
15121,"010-10346-00",7,"6.99","","","12.71","0.15",1
15123,"010-10325-00",0,"9.90","","","17.99","0.4",1
15125,"000-159-686",5,"40.00","","","50.00","0.3",1
15126,"000-030-097",0,"68.00","","","85.00","0.2",1
15177,"75WX",12,"90.99","","","129.95","1.9",0
15178,"HH38WX",5,"71.54","","","99.95","1.4",0
15179,"18WXST",0,"62.39","","","89.95","4.1",0
15188,"AIR-033-357",0,"180.00","","","225.00","8.9",0
15198,"FPHRC1002000C00",0,"81.00","101.25","","135.00","1.6",0
15199,"FPHRC1004000C0",1,"126.00","157.50","","210.00",2,0
15203,"FP8000000000A00",2,"16.80","21.00","","28.00","0.1",1
15204,"FP900UB00000A00",0,"16.90","19.50","","26.00","0.2",1
15205,"FNCHC1202M00C00",0,"330.60","427.50","","570.00","1.4",0
15231,"E66023",0,"66.66","","","79.99","1.9",1
15232,"M81131",1,"1693.54","","","2099.99","18.6",0
15243,"TRAWLPLOT 12",0,"1959.30","","","2799.00",24,0
15252,"HM138",0,"94.58","","","130.00","0.4",1
15264,22022446,0,"277.27","","","375.00","1.3",0
15266,"E66054",9,"125.98","","","159.97","2.8",0
15273,4079,12,"8.87","","","71.95","0.15",1
15274,4184,208,"5.21","","","9.95","0.2",1
15278,"4078-50",0,"33.58","","","71.95",2,0
15305,"NM-8X-G",14,"10.19","","","19.95","0.1",1
15307,"PL-258-G",32,"5.62","","","9.95","0.1",1
15308,"PL-258-L-G",38,"8.42","","","14.95","0.1",1
15309,"PL-259-58-G",23,"7.97","","","13.95","0.1",1
15310,"PL-259-CP-G",86,"8.89","","","16.95","0.1",1
15311,"PL-259-G",74,"6.89","","","12.95","0.1",1
15316,"6152C",3,"396.67","","","595.00","13.2",0
15317,"PL-258-CP-G",78,"11.45","","","22.95","0.1",1
15318,6152,7,"433.33","","","650.00","12.2",0
15321,7852,0,"57.95","","","85.00",3,0
15345,"ARP11/PG",0,"1116.00","","","1395.00","3.7",1
15357,"329-VW",1,"131.42","","","275.35","3.2",0
15366,"H22PX",2,"75.50","99.99","","109.99","1.2",0
15368,"710161-1",17,"62.09","","","89.99",1,0
15371,"E66014",4,"199.99","","","239.99","3.9",0
15374,"PL-259-8X-G",31,"7.97","","","13.95","0.1",1
15399,"BP226",0,"36.38","","","50.00","0.2",1
15400,"3FB015U1",1,"432.50","","","865.00","2.5",0
15404,"E22078",12,"383.14","","","469.99",5,0
15409,"M88 220V",0,"235.12","","","444.00","2.1",0
15416,"659-TW",0,"283.80","","","594.61","3.4",0
15417,"634-TW",1,"240.16","","","503.18","3.4",0
15433,"E25024",0,"37.49","","","44.99","0.4",1
15499,"700030-1",10,"24.14","","","34.99","0.4",1
15502,"E26030",1,"83.32","","","99.99","2.1",0
15512,"SRC-35",1,"33.58","","","71.95","1.2",0
15513,"SRC-50",7,"45.55","","","97.95","1.5",0
15514,"SRC-90",2,"66.09","","","141.95",2,0
15518,418,2,"6.27","","","11.95","0.1",1
15554,"MR50W",18,"16.11","","","36.00","3.3",0
15555,"MR60W",17,"21.06","","","47.00","4.9",0
15556,"MR690",8,"42.17","","","94.00","8.5",0
15599,"802-1500",93,"406.25","","","650.00","59.5",0
15665,"6510USB",12,"110.00","","","165.00","0.6",1
15685,"010-10454-00",5,"9.90","","","17.99","0.22",1
15686,"010-10455-00",0,"17.50","","","31.80","0.31",1
15701,"2110A",0,"25.74","","","49.95","0.9",1
15706,"2111A",0,"21.58","","","46.95","0.9",1
15739,"FBA-23",2,"30.00","","","39.00","0.1",1
15797,"250C/50/200ST",0,"140.00","","","200.00","1.8",0
15818,"D10D",11,"79.99","109.99","","119.99","2.3",0
15823,"F33P",10,"54.99","69.99","","79.99","1.7",0
15841,"E12093",6,"509.51","","","624.99","7.1",0
15853,"710166-1",9,"194.81","","","249.99","3.6",0
15856,"M81130",0,"1451.60","","","1799.99","17.3",0
15867,"BP227",2,"80.03","","","110.00","0.3",1
15871,"GP1060",0,"359.99","","","479.99","7.4",0
15939,"PA-48C",7,"24.00","","","32.00","1.1",0
15940,"4088A 15",0,"100.83","","","165.00","0.7",1
15948,"010-10516-00",6,"16.33","","","23.31","0.3",1
15965,"M81132",1,"1677.41","","","2079.99","18.9",0
15995,"3FB012U1",0,"432.50","","","865.00","2.2",0
16015,"GP1061",0,"374.99","","","499.99","7.1",0
16019,"010-00351-00",3,"187.49","","","249.99","3.2",0
16024,"CT-100",11,"20.25","","","27.00","0.8",1
16038,"99-91",4,"23.45","","","29.95","0.6",1
16081,8197,0,"176.07","","","293.49","5.6",0
16082,8072,0,"12.51","","","20.84","0.2",1
16087,8066,14,"1.89","","","3.16","0.1",1
16088,"9003E",0,"29.33","","","48.90",1,0
16091,"REX20-6",3,"24.93","","","54.99","0.9",1
16101,"320-00145-00",5,"20.35","","","32.00",1,0
16105,"S-53G",4,"47.54","","","","0.8",0
16123,"MA840B",27,"45.82","","","94.95","2.6",0
16136,"PP5050",0,"322.49","","","429.99","8.2",0
16137,"PP5051",0,"344.99","","","459.99","8.6",0
16152,"240SW",5,"33.75","","","45.00",3,0
16154,"PP5061",0,"397.49","","","529.99","8.8",0
16200,"P500-25-115V",0,"531.71","","","587.00","32.42",0
16201,"P750-25-115V",7,"484.99","","","594.00",45,0
16202,"P1000-25-115V",3,"529.99","","","650.00","43.5",0
16205,80000,18,"19.21","","","27.00","0.12",1
16206,90000,22,"10.98","","","14.50","0.4",1
16207,12050,2,"68.29","","","100.00","3.5",0
16208,"N108000",1,"359.99","","","660.00","21.4",0
16209,"N128000",1,"377.84","","","665.00","21.8",0
16210,"FP900DB00000A00",0,"16.90","19.50","","26.00","0.2",1
16211,"DA645G",0,"12.29","","","23.40","0.3",1
16213,"N129000",0,"380.68","","","670.00","23.9",0
16214,"N189000",1,"369.99","","","700.00","27.4",0
16215,"N121100",1,"386.36","","","680.00","24.9",0
16216,"N141100",3,"369.99","","","695.00","26.6",0
16217,"MA9020",6,"70.06","","","129.95","8.7",0
16218,"N188000",1,"394.89","","","695.00","26.2",0
16219,"12700UNIV",7,"225.91","","","355.00","5.4",0
16220,"12641-12",2,"52.50","","","75.00","0.4",1
16221,"12701-12",3,"49.99","","","75.00","0.4",1
16222,12612,6,"10.50","","","15.00","1.2",0
16223,12728,188,"2.91","","","3.90","0.1",1
16224,12727,1,"87.50","","","125.00","1.4",0
16225,"2002TTC",1,"91.00","","","130.00","0.5",1
16227,"2900BWL",0,"262.50","","","375.00","1.6",0
16228,"2900WBL",0,"262.50","","","375.00","1.6",0
16247,"SK100",0,"74.99","","","99.99","3.6",0
16251,"GP1040",1,"322.49","","","429.99","6.9",0
16253,"GP1050",0,"299.99","","","399.99","6.2",0
16254,"GP1051",0,"322.49","","","429.99","5.2",0
16260,"GP1170",0,"374.99","","","499.99","9.8",0
16266,"GP241",0,"262.49","","","349.99","3.6",0
16267,"GP2050",0,"299.99","","","399.99","6.1",0
16268,"GP2051",0,"322.49","","","429.99","5.2",0
16269,"GP2060",0,"359.99","","","479.99","7.4",0
16270,"GP2061",0,"374.99","","","499.99","5.9",0
16271,"GP2090",1,"449.99","","","599.99","10.6",0
16276,"GP2170",0,"374.99","","","499.99","9.5",0
16286,"396-1-AIS",28,"88.95","","","209.95",3,0
16350,"740077-1",88,"24.14","","","34.99","0.6",0
16384,"SCA-100A",3,"15.84","","","20.88","0.5",0
16385,"SCA-100B",1,"15.84","","","20.99","0.5",0
16386,9093,2,"333.77","","","417.24","1.7",0
16387,8369,1,"356.75","","","445.94","2.1",0
16423,"MWREXT",0,"11.71","","","19.99","0.6",1
16435,"010-10380-00",6,"6.99","","","12.71","0.04",1
16453,"P1000-25-230V",0,"579.27","","","650.00","43.5",0
16454,12100,1,"109.76","","","149.00",7,0
16456,"P750-25-230V",0,"529.27","","","594.00",41,0
16507,5025,44,"28.16","","","46.95","0.6",1
16508,5026,51,"35.24","","","58.72","0.8",0
16509,2723,10,"19.49","","","32.50","0.7",1
16523,"809-0915",6,"126.50","","","207.00","1.9",0
16530,"E55061",0,"346.76","429.99","","429.99","4.7",0
16532,"E55060",3,"11.87","","","14.99","0.2",1
16533,"E55049",5,"45.82","","","54.99","0.2",1
16534,"E55050",1,"91.66","","","109.99","0.7",1
16535,"E55051",2,"129.16","","","154.99","1.2",0
16536,"E55052",2,"199.99","","","239.99","2.4",0
16537,"E55053",1,"41.66","","","49.99","0.2",1
16538,"E55054",4,"39.46","","","49.99","0.2",1
16543,"E55059",0,"166.66","","","199.99","0.3",1
16574,"E65011",0,"41.66","","","49.99","1.3",0
16575,"E65009",0,"33.33","","","39.99","0.5",1
16577,"E15023",6,"437.30","564.99","","564.99",2,0
16578,"E15024",22,"321.20","414.99","","414.99","1.5",0
16600,"P77746",4,"704.70","847.00","","1099.99","23.1",0
16601,"P77741",1,"598.99","815.00","","989.99","19.2",0
16602,"P77736",3,"564.93","741.00","","879.99","18.6",0
16604,"P77727",4,"512.08","624.00","","802.99","19.5",0
16606,"P77315",11,"164.42","218.00","","252.99",24,0
16607,"P77712",4,"352.34","455.00","","549.99","32.7",0
16608,"P77912",0,"387.58","487.00","","593.99","34.5",0
16609,"P77915",3,"587.25","730.00","","879.99","38.9",0
16610,"P77726",1,"505.03","","","747.99","19.8",0
16710,"MR50B",31,"16.11","","","36.00","3.4",0
16714,"TP22",4,"425.49","","","599.00",7,0
16715,"TP32",2,"572.54","","","806.00","7.3",0
16731,"99-95",0,"56.36","","","69.95","0.7",0
16755,"P77099",0,"610.74","","","934.99","20.9",0
16769,"106-72",8,"43.66","","","58.95","1.4",0
16778,"010-10512-00",0,"31.19","","","44.55","0.6",1
16790,"010-10552-00",6,"41.99","","","59.99","1.7",0
16791,"010-10551-00",6,"31.50","","","44.99",1,0
16793,"51-83",0,"16.60","","","19.95","0.2",1
16804,"SM-18-U",3,"227.50","260.00","","325.00","5.1",0
16805,"SM-24-U",0,"238.00","272.00","","340.00","5.4",0
16806,"SM-18-R",13,"224.00","256.00","","320.00","8.25",0
16807,"SM-24-R",0,"238.00","272.00","","340.00","6.6",0
16808,"PM-W2-7",3,"49.00","56.00","","70.00","0.7",1
16809,"PM-W4-7",2,"50.40","57.60","","72.00","0.8",1
16850,"129E",2,"427.65","537.98","","727.00","24.4",0
16851,"189E",2,"460.00","578.68","","782.00","28.4",0
16852,"249E",3,"476.47","599.40","","810.00","29.4",0
16853,"309E",1,"497.06","625.30","","845.00","35.4",0
16854,"369E",0,"512.35","644.54","","871.00","38.4",0
16855,"429E",2,"538.24","677.10","","915.00","43.4",0
16856,"549E",0,"600.59","755.54","","1021.00","53.4",0
16857,"1212E",3,"460.59","579.42","","783.00","28.4",0
16858,"1812E",1,"476.47","599.40","","810.00","29.4",1
16859,"2412E",1,"492.35","619.38","","837.00","35.4",0
16860,"3012E",1,"512.35","644.54","","871.00","39.4",0
16861,"3612E",0,"538.24","677.10","","915.00","45.4",0
16862,"4212E",2,"572.35","720.02","","973.00","50.4",0
16863,"4812E",1,"683.53","859.88","","1162.00","61.4",0
16864,"5412E",0,"729.41","917.60","","1240.00","69.4",0
16865,"489E",0,"572.35","720.02","","973.00","47.4",0
16866,"6012E",0,"795.29","1000.48","","1352.00","81.4",0
16867,"6612E",0,"852.94","1073.00","","1450.00","95.4",0
16868,"7212E",0,"902.94","1135.90","","1535.00","98.4",0
16869,129,2,"373.53","469.90","","635.00",23,0
16870,189,2,"405.88","510.60","","690.00",27,0
16871,249,3,"422.35","531.32","","718.00",28,0
16872,309,1,"442.94","557.22","","753.00",34,0
16873,369,0,"458.24","576.46","","779.00",37,0
16875,429,2,"484.12","609.02","","823.00",42,0
16876,549,0,"546.47","687.46","","929.00",52,0
16877,1212,4,"406.47","511.34","","691.00",27,0
16878,1812,2,"422.35","531.32","","718.00",28,0
16879,2412,1,"438.24","551.30","","745.00",34,0
16880,3012,1,"458.24","576.46","","779.00",38,0
16881,3612,0,"484.12","609.02","","823.00",44,0
16882,4212,2,"518.24","651.94","","881.00",49,0
16883,4812,1,"629.41","791.80","","1070.00",60,0
16884,5412,0,"675.29","849.52","","1148.00",68,0
16885,489,0,"518.24","651.94","","881.00",46,0
16887,6012,0,"741.18","932.40","","1260.00",80,0
16888,6612,0,"798.82","1004.92","","1358.00",94,0
16889,7212,0,"848.82","1067.82","","1443.00",97,0
16890,"M80",3,"413.61","517.26","","699.00",17,0
16891,"M120",3,"443.20","554.26","","749.00",20,0
16892,"ST9",3,"499.41","628.26","","849.00",24,0
16893,"ST12",3,"631.76","794.76","","1074.00",28,0
16894,"ST16",3,"683.53","859.88","","1162.00",34,0
16897,"ES2000",28,"53.86","","","92.00","0.5",1
16898,"ES2000A",5,"72.35","","","123.00","1.4",0
16904,"TPI2000",2,"160.59","","","273.00",3,0
16905,"TPI2000B",3,"301.18","","","512.00",4,0
16913,"A1101A",0,"58.24","","","99.00",2,0
16914,"A1101EX",2,"58.24","","","99.00",2,0
16915,"A1103",0,"11.18","","","19.00",1,0
16916,"A1103EX",0,"11.18","","","19.00",1,0
16920,"A1113",3,"4.35","","","7.40",1,0
16921,"A1114",1,"5.29","","","9.00",1,0
16922,"A1115",4,"0.99","","","1.60",1,0
16923,"A1200S",12,"58.24","","","99.00",1,0
16924,"A1200SRC",3,"58.24","","","99.00","1.2",0
16925,"AR512",2,"47.06","","","80.00",1,0
16926,"AR524",4,"47.06","","","80.00",1,0
16928,"V351HPU1",107,"207.17","","","362.00",6,0
16929,"V351HPU2",4,"225.29","","","383.00",6,0
16930,"VP1135R",0,"33.53","","","57.00",1,0
16931,"VP1135G",4,"33.53","","","57.00",1,0
16932,"T1125-20",2,"22.35","","","38.00",1,0
16935,"PM-U2A",0,"87.50","100.00","","125.00","1.7",0
16957,"P55950",4,"393.46","465.00","","736.60","36.3",0
16958,"P55750",0,"356.28","402.00","","511.44",35,0
16964,"AMA-18",2,"210.00","240.00","","300.00","4.5",0
16968,"578-SW",8,"119.32","","","249.99","3.2",0
16969,"534-SSW",0,"524.11","","","1098.14",16,0
17012,"535-EW",1,"201.55","","","407.91","3.3",0
17022,"106-73",1,"64.45","","","79.95","1.3",0
17024,"PM-H7",1,"276.50","316.00","","395.00","5.3",0
17029,"DNW-200",0,"295.89","","","","3.7",0
17035,"FMB322B",5,"15.00","","","20.00","0.3",1
17037,"E26001-PZ",0,"141.66","","","169.99",2,0
17039,"E66066",13,"63.15","","","79.99","0.2",1
17052,"DST521",2,"74.99","","","139.99","2.7",0
17054,"DST525",0,"89.99","","","119.99","2.3",0
17055,"DST526",0,"277.49","","","329.99","7.6",0
17061,"526TID-HDD",1,"880.00","","","1100.00","24.8",0
17064,"010-10603-00",70,"7.69","","","10.99","0.32",1
17067,"FMB321",23,"9.38","","","12.99","0.3",1
17088,"CA200B-12H",0,"1196.00","","","1495.00","10.6",0
17104,"ES502BB",0,"244.30","","","349.00","3.1",0
17132,24005902,1,"27.39","","","37.00","0.2",1
17133,24005837,0,"31.94","","","42.00","0.3",1
17141,"RSB0070-059A",1,"2502.50","","","3575.00",49,0
17142,"RSB0070-064",1,"2446.50","","","3495.00",51,0
17144,"RSB0071-057",2,"1580.00","","","1975.00",25,0
17148,"RSB0094-075",0,"1196.00","","","1495.00",18,0
17149,"RSB110-070",0,"1036.00","","","1295.00",17,0
17152,"010-10569-00",32,"45.51","","","65.00","0.37",0
17153,"010-10570-00",0,"21.99","","","39.98","0.32",1
17154,"010-10571-00",34,"13.74","","","24.99","0.6",1
17178,"000-138-970",2,"196.00","","","245.00","9.9",0
17179,"000-140-435",2,"240.00","","","300.00","13.5",0
17180,"000-152-867",1,"240.00","","","300.00",13,0
17183,"008-523-220",0,"220.00","","","275.00",14,0
17184,"PSU005",1,"716.00","","","895.00","12.3",0
17185,"PSU008",0,"1036.00","","","1295.00",16,0
17547,"AS-M001SDCARD",0,"220.00","","","264.00","0.3",1
17548,"AU-M001SDCARD",0,"220.00","","","264.00","0.3",1
17550,"AU-M005SDCARD",0,"194.00","","","232.80","0.3",1
17593,"SA-M500SDCARD",2,"165.83","","","199.00","0.4",1
17594,"SA-M501SDCARD",2,"165.83","","","199.00","0.4",1
17600,"AN-M013SDCARD",0,"220.58","","","264.70","0.3",1
17603,"AN-M204SDCARD",0,"159.16","","","191.00","0.3",1
17606,"AS-M205SDCARD",0,"159.16","","","191.00","0.3",1
17610,"AU-M222SDCARD",0,"159.16","","","191.00","0.3",1
17626,"EN-M068SDCARD",0,"220.58","","","264.70","0.3",1
17641,"EN-M326SDCARD",0,"220.58","","","264.70","0.3",1
17650,"EN-M604SDCARD",0,"187.33","","","224.80","0.3",1
17666,"IN-M201SDCARD",0,"159.16","","","191.00","0.3",1
17668,"IN-M203SDCARD",0,"159.16","","","191.00","0.3",1
17707,"PC-M203SDCARD",0,"159.16","","","191.00","0.3",1
17708,"PC-M204SDCARD",0,"159.16","","","191.00","0.3",1
17709,"RS-M202SDCARD",0,"220.58","","","264.70","0.3",1
17710,"RS-M203SDCARD",0,"220.58","","","264.70","0.3",1
17711,"RS-M204SDCARD",0,"220.58","","","264.70","0.3",1
17712,"RS-M207SDCARD",0,"220.58","","","264.70","0.3",1
17715,"RS-M210SDCARD",0,"187.33","","","224.80","0.3",1
18873,"AS-M001C-CARD",0,"220.00","","","264.00","0.3",1
18874,"AU-M001C-CARD",0,"220.00","","","264.00","0.3",1
18876,"AU-M005C-CARD",0,"194.00","","","232.80","0.3",1
18884,"EN-M019C-CARD",0,"276.00","","","331.20","0.3",1
18919,"SA-M500C-CARD",0,"165.83","","","199.00","0.4",1
18926,"AN-M013C-CARD",0,"220.58","","","264.70","0.3",1
18929,"AN-M204C-CARD",0,"159.16","","","191.00","0.3",1
18932,"AS-M205C-CARD",0,"159.16","","","191.00","0.3",1
18936,"AU-M222C-CARD",0,"159.16","","","191.00","0.3",1
18946,"EM-M112C-CARD",0,"220.58","","","264.70","0.3",1
18952,"EN-M068C-CARD",0,"220.58","","","264.70","0.3",1
18967,"EN-M326C-CARD",0,"220.58","","","264.70","0.3",1
18976,"EN-M604C-CARD",0,"187.33","","","224.80","0.3",1
18992,"IN-M201C-CARD",0,"159.16","","","191.00","0.3",1
18994,"IN-M203C-CARD",0,"159.16","","","191.00","0.3",1
19000,5001,18,"15.11","","","25.17","0.4",1
19002,5006,6,"17.52","","","29.21","1.6",0
19005,5138,6,"1.96","","","3.27","0.1",1
19006,7198,9,"3.59","","","5.98","0.4",1
19007,5139,8,"1.96","","","3.27","0.1",1
19008,5140,3,"1.96","","","3.27","0.05",1
19009,5141,11,"1.96","","","3.27","0.1",1
19010,5142,19,"3.80","","","6.34","0.1",1
19011,5143,13,"3.80","","","6.34","0.1",1
19012,5101,6,"6.39","","","10.63","0.1",1
19013,5102,5,"6.39","","","10.63","0.1",1
19014,5103,5,"6.39","","","10.63","0.1",1
19015,5104,0,"6.39","","","10.63","0.1",1
19016,5105,10,"6.39","","","10.63","0.1",1
19018,5107,8,"6.39","","","10.63","0.1",1
19024,5117,5,"25.33","","","42.22","0.3",1
19025,5118,2,"25.33","","","42.22","0.3",1
19026,5119,4,"25.33","","","42.22","0.25",1
19027,5120,4,"25.33","","","42.22","0.3",1
19028,5121,5,"25.33","","","42.22","0.3",1
19041,8023,2,"155.57","","","259.29",2,0
19042,8025,2,"97.65","","","173.59","1.2",0
19045,8054,2,"67.09","","","111.82","0.7",0
19046,8053,2,"108.53","","","180.90","5.6",0
19047,8058,2,"107.20","","","178.71","1.2",0
19048,8059,0,"153.47","","","255.77",2,0
19049,8027,1,"160.33","","","267.25",2,0
19050,8043,0,"191.15","","","318.55","5.6",0
19051,8032,1,"141.93","","","236.54","1.4",0
19052,8029,3,"86.13","","","143.56","1.1",0
19053,8077,2,"70.73","","","117.89","0.7",0
19057,"9002E",0,"34.67","","","57.78","1.2",0
19059,7210,8,"10.80","","","21.59","0.16",1
19060,7214,12,"10.80","","","21.59","0.16",1
19061,7222,7,"10.80","","","21.59","0.16",1
19097,"PC-M203C-CARD",0,"200.83","","","241.00","0.3",1
19098,"PC-M204C-CARD",0,"159.16","","","191.00","0.3",1
19099,"RS-M202C-CARD",0,"220.58","","","264.70","0.3",1
19100,"RS-M203C-CARD",0,"220.58","","","264.70","0.3",1
19101,"RS-M204C-CARD",0,"220.58","","","264.70","0.3",1
19102,"RS-M207C-CARD",0,"220.58","","","264.70","0.3",1
19105,"RS-M210C-CARD",0,"187.35","","","224.80","0.3",1
19116,"AS-C209C-CARD",0,"110.00","","","132.00","0.3",1
19180,"EM-C067C-CARD",0,"131.91","","","158.30","0.3",1
19181,"EM-C072C-CARD",0,"131.91","","","158.30","0.3",1
19182,"EM-C073C-CARD",0,"131.91","","","158.30","0.3",1
19187,"EM-C093C-CARD",0,"131.91","","","158.30","0.3",1
19188,"EM-C107C-CARD",0,"131.91","","","158.30","0.3",1
19191,"EM-C912C-CARD",0,"131.91","","","158.30","0.3",1
19192,"EM-C913C-CARD",0,"131.91","","","158.30","0.3",1
19193,"EM-C914C-CARD",0,"131.91","","","158.30","0.3",1
19194,"EM-C915C-CARD",0,"131.23","","","158.30","0.3",1
19195,"EM-C916C-CARD",0,"131.91","","","158.30","0.3",1
19196,"EM-C940C-CARD",0,"131.91","","","158.30","0.3",1
19197,"EM-C950C-CARD",0,"131.91","","","158.30","0.3",1
19198,"EM-C951C-CARD",0,"131.91","","","158.30","0.3",1
19199,"EM-C952C-CARD",0,"131.91","","","158.30","0.3",1
19200,"EM-C953C-CARD",0,"131.91","","","158.30","0.3",1
19201,"EM-C960C-CARD",0,"131.91","","","158.30","0.3",1
19202,"EM-C961C-CARD",0,"131.91","","","158.30","0.3",1
19203,"EM-C962C-CARD",0,"138.84","","","166.60","0.3",1
19205,"EM-C965C-CARD",0,"131.91","","","158.30","0.3",1
19206,"EM-C983C-CARD",0,"131.91","","","158.30","0.3",1
19210,"EN-C067C-CARD",0,"131.91","","","158.30","0.3",1
19211,"EN-C075C-CARD",0,"131.91","","","158.30","0.3",1
19212,"EN-C077C-CARD",0,"131.91","","","158.30","0.3",1
19213,"EN-C109C-CARD",0,"131.91","","","158.30","0.3",1
19215,"EN-C304C-CARD",0,"131.91","","","158.30","0.3",1
19216,"EN-C306C-CARD",0,"131.91","","","158.30","0.3",1
19217,"EN-C308C-CARD",0,"131.91","","","158.30","0.3",1
19218,"EN-C318C-CARD",0,"131.91","","","158.30","0.3",1
19219,"EN-C605C-CARD",0,"93.07","","","111.70","0.3",1
19220,"EN-C606C-CARD",0,"93.07","","","111.70","0.3",1
19221,"EN-C630C-CARD",0,"131.91","","","158.30","0.3",1
19222,"EN-C802C-CARD",0,"131.91","","","158.30","0.3",1
19223,"EN-C803C-CARD",0,"131.91","","","158.30","0.3",1
19224,"EW-C037C-CARD",0,"131.91","","","158.30","0.3",1
19225,"EW-C039C-CARD",0,"131.91","","","158.30","0.3",1
19271,"EW-C143C-CARD",0,"131.91","","","158.30","0.3",1
19274,"EW-C146C-CARD",0,"131.91","","","158.30","0.3",1
19275,"ME-C006C-CARD",0,"131.91","","","158.30","0.3",1
19473,"AU-C219C-CARD",0,"236.67","","","284.00","0.3",1
19474,"AU-C220C-CARD",0,"236.67","","","284.00","0.3",1
19475,"AU-C221C-CARD",0,"236.67","","","284.00","0.3",1
19477,"AU-C223C-CARD",0,"236.67","","","284.00","0.3",1
19478,"AU-C224C-CARD",0,"236.67","","","284.00","0.3",1
19481,"EM-C095C-CARD",0,"220.58","","","264.70","0.3",1
19483,"EM-C100C-CARD",0,"220.58","","","264.70","0.3",1
19484,"EM-C101C-CARD",0,"220.58","","","264.70","0.3",1
19485,"EM-C102C-CARD",0,"220.58","","","264.70","0.3",1
19487,"EM-C108C-CARD",0,"220.58","","","264.70","0.3",1
19490,"EM-C995C-CARD",0,"220.58","","","264.70","0.3",1
19492,"EN-C068C-CARD",0,"220.58","","","264.70","0.3",1
19493,"EN-C070C-CARD",0,"220.58","","","264.70","0.3",1
19494,"EN-C071C-CARD",0,"220.58","","","264.70","0.3",1
